TXKEY,Class
T243495,0
T67800,0
T240595,0
T275706,0
T272667,0
T72610,0
T190198,0
T165129,0
T283392,0
T68536,0
T26926,0
T54325,0
T50975,0
T95933,0
T172193,0
T210879,0
T213920,0
T125636,0
T106637,0
T269089,0
T119541,0
T183150,0
T142279,0
T2663,0
T22616,0
T198604,0
T103835,0
T248478,0
T222129,0
T107039,0
T79054,0
T236021,0
T114358,0
T16342,0
T242011,0
T258938,0
T15183,0
T255591,0
T4486,0
T34934,0
T167773,0
T24194,0
T223326,0
T208443,0
T134952,0
T61065,0
T81193,0
T87064,0
T177071,0
T38548,0
T275378,0
T57158,0
T92186,0
T235889,0
T177325,0
T102669,0
T187968,0
T88103,0
T21881,0
T243852,0
T131012,0
T60123,0
T221378,0
T75933,0
T171608,0
T184657,0
T213722,0
T124663,0
T146250,0
T88653,0
T130223,0
T102566,0
T50338,0
T181726,0
T257472,0
T207484,0
T36520,0
T185926,0
T274410,0
T51001,0
T258153,0
T144916,0
T68633,0
T25556,0
T254647,0
T54102,0
T282477,0
T79398,0
T44440,0
T41988,0
T23922,0
T56763,0
T216236,0
T80824,0
T246125,0
T144407,0
T128710,0
T160322,0
T25605,0
T233441,0
T24022,0
T97941,0
T226978,0
T42516,0
T139518,0
T247587,0
T165315,0
T223679,0
T18976,0
T257322,0
T62088,0
T69069,0
T212810,0
T96935,0
T240286,0
T37402,0
T206708,0
T136413,0
T105682,0
T33983,0
T48644,0
T246240,0
T159682,0
T202282,0
T14674,0
T27281,0
T128369,0
T60268,0
T162480,0
T80986,0
T160275,0
T118576,0
T30711,0
T219397,0
T187248,0
T40193,0
T51447,0
T211299,0
T79963,0
T145475,0
T123212,0
T246522,0
T269580,0
T25443,0
T27987,0
T214460,0
T204296,0
T94515,0
T30355,0
T23014,0
T107255,0
T274567,0
T170715,0
T207569,0
T97184,0
T257759,0
T218398,0
T126161,0
T186003,0
T46632,0
T51584,0
T84202,0
T218712,0
T194152,0
T185916,0
T236490,0
T143103,0
T71727,0
T67696,0
T229674,0
T225877,0
T274457,0
T247097,0
T27184,0
T36088,0
T219894,0
T175121,0
T51207,0
T166804,0
T191180,0
T20071,0
T63286,0
T186423,0
T178772,0
T83432,0
T47057,0
T141510,0
T229693,0
T115107,0
T173033,0
T117517,0
T207256,0
T50412,0
T271160,0
T131807,0
T197432,0
T128508,0
T279420,0
T195004,0
T61786,0
T280277,0
T177833,0
T120138,0
T207358,0
T120526,0
T211474,0
T45561,0
T24004,0
T124063,0
T185641,0
T280019,0
T62438,0
T147783,0
T266966,0
T127401,0
T269589,0
T84679,0
T26348,0
T34915,0
T71641,0
T271995,0
T41053,0
T117926,0
T119466,0
T42616,0
T164770,0
T174284,0
T175830,0
T131871,0
T88158,0
T1098,0
T56042,0
T264106,0
T130095,0
T86491,0
T281586,0
T138516,0
T91404,0
T232362,0
T33652,0
T199422,0
T68618,0
T43864,0
T272127,0
T131013,0
T269376,0
T140401,0
T247857,0
T283866,0
T279705,0
T144010,0
T47447,0
T66321,0
T25483,0
T124883,0
T191882,0
T195863,0
T180330,0
T91865,0
T84256,0
T88115,0
T72439,0
T213053,0
T231122,0
T142105,0
T100193,0
T272993,0
T208096,0
T240006,0
T125570,0
T173228,0
T104004,0
T51793,0
T212700,0
T124387,0
T271631,0
T184514,0
T109588,0
T28845,0
T29197,0
T260647,0
T47193,0
T68251,0
T270390,0
T217142,0
T36,0
T138523,0
T206786,0
T26140,0
T27156,0
T196012,0
T216266,0
T146331,0
T168897,0
T184620,0
T48802,0
T33580,0
T235361,0
T83564,0
T271409,0
T208867,0
T167570,0
T29048,0
T277087,0
T242368,0
T212698,0
T165306,0
T164704,0
T73392,0
T130530,0
T138163,0
T279595,0
T65853,0
T125555,0
T90155,0
T245035,0
T90203,0
T195807,0
T252703,0
T278325,0
T161222,0
T17830,0
T198857,0
T17552,0
T262422,0
T22434,0
T131004,0
T43951,0
T44515,0
T264818,0
T37669,0
T195075,0
T88011,0
T103612,0
T102583,0
T32914,0
T220203,0
T281478,0
T272470,0
T195912,0
T255189,0
T181243,0
T32414,0
T64757,0
T86707,0
T269491,0
T199089,0
T145468,0
T244240,0
T26965,0
T46144,0
T141707,0
T110441,0
T85253,0
T129468,0
T119683,0
T171466,0
T237700,0
T249750,0
T124108,0
T161370,0
T283718,0
T83650,0
T18936,0
T93057,0
T16810,0
T133731,0
T162298,0
T108099,0
T67259,0
T28519,0
T95011,0
T183966,0
T108841,0
T64427,0
T77117,0
T238406,0
T249265,0
T46434,0
T227616,0
T74257,0
T69555,0
T89864,0
T278896,0
T51754,0
T254927,0
T120076,0
T58473,0
T159840,0
T75952,0
T69354,0
T279671,0
T216474,0
T170865,0
T15541,0
T91321,0
T17413,0
T195628,0
T104182,0
T81662,0
T117256,0
T89016,0
T253025,0
T33444,0
T175199,0
T38057,0
T30325,0
T62637,0
T127441,0
T181828,0
T117771,0
T258111,0
T143698,0
T145456,0
T118877,0
T166624,0
T65555,0
T17291,0
T99172,0
T165816,0
T241517,0
T76759,0
T272394,0
T17061,0
T40192,0
T76172,0
T271763,0
T248597,0
T140938,0
T65233,0
T279331,0
T127211,0
T168928,0
T266142,0
T21727,0
T128993,0
T32966,0
T113332,0
T141056,0
T26742,0
T29654,0
T118296,0
T65056,0
T125276,0
T215786,0
T35260,0
T75805,0
T60586,0
T65030,0
T242259,0
T101881,0
T17244,0
T179616,0
T254661,0
T95701,0
T36687,0
T19330,0
T125594,0
T103153,0
T72556,0
T269136,0
T106410,0
T194020,0
T62651,0
T226260,0
T195334,0
T83269,0
T140965,0
T83710,0
T218561,0
T224854,0
T96590,0
T96936,0
T71157,0
T159892,0
T251139,0
T50391,0
T94437,0
T23567,0
T242217,0
T208165,0
T109791,0
T36452,0
T32866,0
T269504,0
T108039,0
T90100,0
T259743,0
T125787,0
T225824,0
T132282,0
T236475,0
T171530,0
T77432,0
T252859,0
T81690,0
T92459,0
T113554,0
T159011,0
T259565,0
T265270,0
T15765,0
T18245,0
T16416,0
T21345,0
T128846,0
T141899,0
T86239,0
T104562,0
T28364,0
T48940,0
T63247,0
T267355,0
T263553,0
T54648,0
T50296,0
T211670,0
T193178,0
T87803,0
T35574,0
T42966,0
T45379,0
T272683,0
T274234,0
T209971,0
T125323,0
T282665,0
T68904,0
T117291,0
T131448,0
T199737,0
T100510,0
T183725,0
T239511,0
T542,0
T126148,0
T63041,0
T146751,0
T197663,0
T27393,0
T87052,0
T121253,0
T75682,0
T55417,0
T199451,0
T252388,0
T212488,0
T62160,0
T37094,0
T15437,0
T174991,0
T65192,0
T119894,0
T74114,0
T23362,0
T257448,0
T130320,0
T183390,0
T109724,0
T79820,0
T147368,0
T74745,0
T256760,0
T199056,0
T107454,0
T78007,0
T163537,0
T113552,0
T1418,0
T34018,0
T180956,0
T137368,0
T280130,0
T232445,0
T123642,0
T221271,0
T34912,0
T111817,0
T198105,0
T3566,0
T3508,0
T93523,0
T3591,0
T68840,0
T3599,0
T3512,0
T3527,0
T37261,0
T3503,0
T3524,0
T3498,0
T3519,0
T3535,0
T41253,0
T83468,0
T65355,0
T260038,0
T219488,0
T71679,0
T121684,0
T256556,0
T35915,0
T230785,0
T126613,0
T143622,0
T83657,0
T90710,0
T214716,0
T177096,0
T282110,0
T46984,0
T114930,0
T107385,0
T16501,0
T261680,0
T132639,0
T87630,0
T111443,0
T199497,0
T126545,0
T70264,0
T209219,0
T120741,0
T174575,0
T173044,0
T159805,0
T94359,0
T26088,0
T193388,0
T76989,0
T102379,0
T26392,0
T277799,0
T201926,0
T64802,0
T276724,0
T195757,0
T123641,0
T80621,0
T252217,0
T266847,0
T192517,0
T166777,0
T179194,0
T221267,0
T201587,0
T33754,0
T23838,0
T89292,0
T248137,0
T60946,0
T239087,0
T270534,0
T195641,0
T123223,0
T65369,0
T83872,0
T110202,0
T190336,0
T273642,0
T69906,0
T163244,0
T47830,0
T18402,0
T164390,0
T225413,0
T189681,0
T93064,0
T210947,0
T165707,0
T123856,0
T188802,0
T273662,0
T205362,0
T40200,0
T69724,0
T271662,0
T167731,0
T274160,0
T80152,0
T58568,0
T84712,0
T82399,0
T38550,0
T228836,0
T243938,0
T258950,0
T246514,0
T1052,0
T246694,0
T52807,0
T73960,0
T60521,0
T284568,0
T65536,0
T98193,0
T72785,0
T85998,0
T26009,0
T269883,0
T135775,0
T72599,0
T75640,0
T97367,0
T52557,0
T210397,0
T207932,0
T30638,0
T122419,0
T15050,0
T74406,0
T93004,0
T279002,0
T230363,0
T234357,0
T271928,0
T219240,0
T171975,0
T32801,0
T129612,0
T203041,0
T111870,0
T161258,0
T240644,0
T133979,0
T180338,0
T117285,0
T261846,0
T27338,0
T72422,0
T1252,0
T276847,0
T81205,0
T107665,0
T32705,0
T247129,0
T78101,0
T236659,0
T208740,0
T120124,0
T88755,0
T49430,0
T136512,0
T227248,0
T138973,0
T53156,0
T21203,0
T2590,0
T170379,0
T62583,0
T25458,0
T79823,0
T266100,0
T90947,0
T212998,0
T42576,0
T134164,0
T227062,0
T162688,0
T133265,0
T250350,0
T217022,0
T262878,0
T170886,0
T228453,0
T205282,0
T191656,0
T91460,0
T70791,0
T167084,0
T21522,0
T201665,0
T25608,0
T92122,0
T34285,0
T208510,0
T146320,0
T195872,0
T123853,0
T56808,0
T79826,0
T104403,0
T237361,0
T188444,0
T42959,0
T64591,0
T18982,0
T252867,0
T41284,0
T1094,0
T139139,0
T45567,0
T27364,0
T235879,0
T71417,0
T186522,0
T272506,0
T78738,0
T100331,0
T111291,0
T34142,0
T216858,0
T39428,0
T278076,0
T237351,0
T67763,0
T50687,0
T264653,0
T253993,0
T186583,0
T114742,0
T174295,0
T139420,0
T137199,0
T248289,0
T70227,0
T97725,0
T209911,0
T75453,0
T181767,0
T106434,0
T21892,0
T261826,0
T140147,0
T162564,0
T16350,0
T278805,0
T141248,0
T122987,0
T188270,0
T226262,0
T242700,0
T236320,0
T102240,0
T200896,0
T33876,0
T265701,0
T171520,0
T205953,0
T93055,0
T127212,0
T161532,0
T185872,0
T143963,0
T196511,0
T165456,0
T140076,0
T29587,0
T257902,0
T264068,0
T62559,0
T145285,0
T18609,0
T194418,0
T19478,0
T71042,0
T243513,0
T84073,0
T66913,0
T102244,0
T187685,0
T238316,0
T279328,0
T143266,0
T17275,0
T35331,0
T152900,0
T252786,0
T23802,0
T110987,0
T16169,0
T111149,0
T192921,0
T136646,0
T145661,0
T41786,0
T229375,0
T260603,0
T202587,0
T144158,0
T215496,0
T35353,0
T124221,0
T93190,0
T14925,0
T278190,0
T134059,0
T30254,0
T127871,0
T187334,0
T131838,0
T63983,0
T262530,0
T117657,0
T174365,0
T115431,0
T144438,0
T133114,0
T232025,0
T239214,0
T113913,0
T35954,0
T242790,0
T48984,0
T73131,0
T117880,0
T252753,0
T51569,0
T67642,0
T113455,0
T45985,0
T197628,0
T129086,0
T282936,0
T145312,0
T59303,0
T145584,0
T29399,0
T120469,0
T142165,0
T31544,0
T184505,0
T87613,0
T108199,0
T268598,0
T108583,0
T200603,0
T57307,0
T49556,0
T260573,0
T175858,0
T132494,0
T94056,0
T165446,0
T174786,0
T183113,0
T226938,0
T16760,0
T94991,0
T100272,0
T165652,0
T212,0
T35314,0
T220984,0
T209610,0
T32556,0
T244774,0
T69428,0
T125022,0
T132961,0
T14633,0
T35500,0
T31349,0
T261677,0
T34307,0
T136511,0
T35662,0
T16999,0
T147937,0
T50082,0
T146150,0
T187973,0
T50678,0
T213704,0
T49094,0
T164030,0
T68292,0
T82435,0
T260300,0
T17833,0
T151161,0
T230484,0
T162540,0
T162904,0
T166375,0
T119647,0
T117046,0
T32371,0
T95586,0
T20752,0
T175895,0
T187779,0
T27736,0
T214885,0
T113508,0
T248754,0
T85874,0
T184792,0
T97571,0
T60477,0
T78620,0
T93376,0
T76803,0
T239905,0
T210290,0
T121558,0
T162420,0
T96536,0
T238934,0
T27868,0
T205763,0
T17422,0
T48850,0
T19016,0
T221721,0
T175006,0
T172135,0
T115200,0
T183467,0
T104029,0
T20140,0
T116104,0
T270846,0
T325,0
T195678,0
T236200,0
T137586,0
T14439,0
T130877,0
T245312,0
T252075,0
T252051,0
T1676,0
T130557,0
T43262,0
T221104,0
T181754,0
T188556,0
T196475,0
T279942,0
T112033,0
T99339,0
T93300,0
T105982,0
T103218,0
T67958,0
T171231,0
T124240,0
T199587,0
T89836,0
T222929,0
T99931,0
T34442,0
T175302,0
T189281,0
T51964,0
T125061,0
T184395,0
T169354,0
T167319,0
T244582,0
T274846,0
T283190,0
T29381,0
T169031,0
T86754,0
T173441,0
T117419,0
T281631,0
T274741,0
T262399,0
T274343,0
T172074,0
T97475,0
T206798,0
T131015,0
T83404,0
T248188,0
T257004,0
T261381,0
T37853,0
T14640,0
T239689,0
T19960,0
T113884,0
T138756,0
T204486,0
T183239,0
T205351,0
T99978,0
T117747,0
T163903,0
T77442,0
T257073,0
T114163,0
T99425,0
T193170,0
T267751,0
T112623,0
T113904,0
T72620,0
T33359,0
T215657,0
T106156,0
T130886,0
T117221,0
T131429,0
T73992,0
T15930,0
T50654,0
T86052,0
T235574,0
T239818,0
T135692,0
T72235,0
T124500,0
T109528,0
T102200,0
T222482,0
T243200,0
T274231,0
T267900,0
T124460,0
T252858,0
T93098,0
T84248,0
T191261,0
T225152,0
T230881,0
T214669,0
T74210,0
T99517,0
T191342,0
T56488,0
T208050,0
T252212,0
T184694,0
T31440,0
T62716,0
T129394,0
T212436,0
T87957,0
T249480,0
T206996,0
T60777,0
T42718,0
T176558,0
T258971,0
T40100,0
T272710,0
T131036,0
T131101,0
T116408,0
T269430,0
T112480,0
T167160,0
T45541,0
T80037,0
T185343,0
T254206,0
T105806,0
T226280,0
T197612,0
T32601,0
T65974,0
T16448,0
T277104,0
T237706,0
T219063,0
T273395,0
T131682,0
T124045,0
T33755,0
T93531,0
T233051,0
T119271,0
T143827,0
T73461,0
T115057,0
T15447,0
T274349,0
T52474,0
T161909,0
T248886,0
T123842,0
T30978,0
T15216,0
T57174,0
T74436,0
T103627,0
T112548,0
T276477,0
T70533,0
T263498,0
T75911,0
T118525,0
T55890,0
T26339,0
T204008,0
T274444,0
T36940,0
T98533,0
T242370,0
T132249,0
T223811,0
T70628,0
T115256,0
T64737,0
T28484,0
T55817,0
T195058,0
T28769,0
T33178,0
T125665,0
T159826,0
T86058,0
T172762,0
T61581,0
T1080,0
T146230,0
T167727,0
T129473,0
T59270,0
T249064,0
T280739,0
T166987,0
T146367,0
T81389,0
T109619,0
T59193,0
T50818,0
T234432,0
T145342,0
T55700,0
T282498,0
T37434,0
T228228,0
T64888,0
T193463,0
T37109,0
T172260,0
T24294,0
T57061,0
T247208,0
T194976,0
T15665,0
T24208,0
T39606,0
T238631,0
T206864,0
T47999,0
T170237,0
T81015,0
T270191,0
T63777,0
T168369,0
T74861,0
T122960,0
T171234,0
T181551,0
T89537,0
T135009,0
T89243,0
T46795,0
T65816,0
T131024,0
T282970,0
T184991,0
T165617,0
T93760,0
T236638,0
T221814,0
T148462,0
T262540,0
T25091,0
T49999,0
T205502,0
T270304,0
T55387,0
T99822,0
T251052,0
T126128,0
T256713,0
T47060,0
T254913,0
T133784,0
T83470,0
T172030,0
T25479,0
T281448,0
T219850,0
T190335,0
T138937,0
T1104,0
T43235,0
T105634,0
T202466,0
T200062,0
T220691,0
T82681,0
T107578,0
T222552,0
T228538,0
T43856,0
T166393,0
T118033,0
T73984,0
T123293,0
T240424,0
T217939,0
T262001,0
T174008,0
T241810,0
T135143,0
T213709,0
T231442,0
T115929,0
T140148,0
T46607,0
T119786,0
T72978,0
T242204,0
T48534,0
T168152,0
T253114,0
T92408,0
T126098,0
T280539,0
T43612,0
T68187,0
T26708,0
T91646,0
T221044,0
T107019,0
T86879,0
T167276,0
T20377,0
T114468,0
T264976,0
T169759,0
T130169,0
T130593,0
T100612,0
T196738,0
T201965,0
T51056,0
T229701,0
T107725,0
T59309,0
T64660,0
T267267,0
T255292,0
T67037,0
T223793,0
T80781,0
T269301,0
T52328,0
T79369,0
T171169,0
T78819,0
T81794,0
T180839,0
T107724,0
T51651,0
T248654,0
T190034,0
T31541,0
T209556,0
T279734,0
T214765,0
T36735,0
T90397,0
T138090,0
T49108,0
T284262,0
T273497,0
T65570,0
T23059,0
T114047,0
T84757,0
T265279,0
T280528,0
T70390,0
T16524,0
T47764,0
T277364,0
T198013,0
T236198,0
T274852,0
T225259,0
T40806,0
T121602,0
T122400,0
T25809,0
T137821,0
T144654,0
T72553,0
T15805,0
T199695,0
T70075,0
T124591,0
T145197,0
T21935,0
T284611,0
T30427,0
T170470,0
T169998,0
T27118,0
T73978,0
T3708,0
T197025,0
T257591,0
T23655,0
T161362,0
T88827,0
T106256,0
T114507,0
T222104,0
T124109,0
T18323,0
T231366,0
T110226,0
T241211,0
T247523,0
T251377,0
T216476,0
T36817,0
T73699,0
T164899,0
T268700,0
T83031,0
T221646,0
T59823,0
T46787,0
T218776,0
T118690,0
T71343,0
T76844,0
T215691,0
T177305,0
T39278,0
T184631,0
T91913,0
T87578,0
T185600,0
T30508,0
T224585,0
T228744,0
T95367,0
T116049,0
T26997,0
T84436,0
T199599,0
T262960,0
T146216,0
T145804,0
T165238,0
T272142,0
T134454,0
T96102,0
T128680,0
T43102,0
T82540,0
T189981,0
T263685,0
T132130,0
T77987,0
T271802,0
T191309,0
T273139,0
T53162,0
T251442,0
T217140,0
T134139,0
T257261,0
T269426,0
T269592,0
T127550,0
T130946,0
T130560,0
T163509,0
T19629,0
T129129,0
T51242,0
T23625,0
T187007,0
T110281,0
T30382,0
T145512,0
T21823,0
T200968,0
T124746,0
T40583,0
T262425,0
T133512,0
T266778,0
T47326,0
T106455,0
T171286,0
T43491,0
T276219,0
T16097,0
T89668,0
T86596,0
T33105,0
T76252,0
T104146,0
T81757,0
T182061,0
T166364,0
T73923,0
T59092,0
T105854,0
T17352,0
T217980,0
T19623,0
T60611,0
T76612,0
T164462,0
T139761,0
T2366,0
T92254,0
T86210,0
T74076,0
T108626,0
T69695,0
T197268,0
T246335,0
T217342,0
T64046,0
T22417,0
T62126,0
T66107,0
T199284,0
T241890,0
T19481,0
T242801,0
T200784,0
T65295,0
T189807,0
T70672,0
T263027,0
T244910,0
T135921,0
T64572,0
T25563,0
T21067,0
T91418,0
T170553,0
T180046,0
T240514,0
T89031,0
T179453,0
T71233,0
T41548,0
T255152,0
T14754,0
T136258,0
T57272,0
T53482,0
T111971,0
T102687,0
T277209,0
T70415,0
T136243,0
T193957,0
T105446,0
T214880,0
T146154,0
T125580,0
T244470,0
T272351,0
T126125,0
T63528,0
T129350,0
T17734,0
T188874,0
T216473,0
T122279,0
T117180,0
T101428,0
T14348,0
T225434,0
T201184,0
T911,0
T135486,0
T130196,0
T130143,0
T276409,0
T100286,0
T32369,0
T199212,0
T278269,0
T113680,0
T136973,0
T96609,0
T204688,0
T129997,0
T126160,0
T185864,0
T119101,0
T277298,0
T42125,0
T14722,0
T241010,0
T53664,0
T25258,0
T136435,0
T260374,0
T24192,0
T29315,0
T108135,0
T260722,0
T235632,0
T99447,0
T235990,0
T88523,0
T77565,0
T141806,0
T171437,0
T85548,0
T193948,0
T212478,0
T280389,0
T77317,0
T89010,0
T278086,0
T181220,0
T95887,0
T121192,0
T132323,0
T217249,0
T16705,0
T24067,0
T48531,0
T205919,0
T244977,0
T116422,0
T91364,0
T51377,0
T93145,0
T255386,0
T53305,0
T172662,0
T66964,0
T159424,0
T69111,0
T169787,0
T20405,0
T211770,0
T217134,0
T175819,0
T85061,0
T279816,0
T113799,0
T19411,0
T44537,0
T17928,0
T40698,0
T112612,0
T180985,0
T192148,0
T122081,0
T81931,0
T35187,0
T139559,0
T212799,0
T30916,0
T214194,0
T142446,0
T65184,0
T48303,0
T134724,0
T219203,0
T262458,0
T253152,0
T282415,0
T144228,0
T203304,0
T255785,0
T93344,0
T125764,0
T92969,0
T49565,0
T207559,0
T222859,0
T145322,0
T247742,0
T206265,0
T42192,0
T196445,0
T163153,0
T2929,0
T244920,0
T283287,0
T223373,0
T251201,0
T169377,0
T29867,0
T88716,0
T44976,0
T41730,0
T119286,0
T113052,0
T167345,0
T57393,0
T264991,0
T85961,0
T266595,0
T159502,0
T124795,0
T220146,0
T224086,0
T58648,0
T87373,0
T284402,0
T194286,0
T165268,0
T216682,0
T269670,0
T278903,0
T130613,0
T120218,0
T105155,0
T273538,0
T112319,0
T16652,0
T72853,0
T139495,0
T17504,0
T269551,0
T42232,0
T45054,0
T214620,0
T913,0
T96573,0
T37738,0
T195676,0
T238676,0
T233856,0
T209160,0
T45984,0
T53282,0
T114753,0
T174323,0
T66944,0
T235313,0
T30099,0
T283768,0
T62613,0
T75520,0
T158683,0
T182953,0
T88387,0
T239291,0
T185818,0
T54560,0
T199257,0
T161391,0
T44209,0
T136081,0
T118520,0
T66330,0
T104143,0
T74504,0
T108624,0
T171236,0
T68607,0
T77236,0
T274767,0
T239149,0
T127873,0
T30425,0
T205786,0
T91104,0
T124914,0
T145323,0
T115140,0
T168183,0
T133113,0
T258443,0
T214200,0
T217871,0
T123692,0
T272504,0
T213199,0
T52082,0
T103180,0
T187965,0
T207976,0
T282068,0
T211488,0
T270938,0
T231608,0
T193602,0
T121469,0
T248045,0
T244012,0
T75922,0
T138504,0
T110829,0
T260746,0
T58921,0
T144572,0
T253501,0
T278859,0
T193146,0
T57527,0
T128500,0
T226367,0
T247813,0
T38996,0
T136408,0
T138989,0
T85566,0
T60489,0
T31986,0
T77745,0
T35646,0
T109144,0
T219964,0
T238470,0
T181689,0
T48043,0
T113889,0
T234128,0
T217423,0
T142734,0
T269648,0
T110084,0
T19685,0
T142236,0
T189447,0
T258864,0
T132216,0
T234120,0
T161538,0
T228375,0
T132501,0
T71118,0
T80359,0
T171793,0
T95790,0
T131623,0
T141859,0
T2210,0
T70646,0
T270311,0
T195394,0
T97220,0
T254793,0
T111786,0
T23887,0
T127234,0
T122478,0
T79138,0
T108881,0
T223544,0
T104134,0
T143954,0
T130112,0
T130066,0
T140601,0
T120881,0
T162751,0
T26452,0
T244974,0
T56575,0
T211292,0
T60594,0
T25247,0
T177036,0
T241986,0
T213299,0
T127281,0
T45091,0
T141668,0
T118158,0
T188766,0
T210550,0
T57829,0
T41034,0
T126697,0
T94545,0
T131172,0
T192685,0
T50250,0
T132395,0
T74455,0
T204012,0
T232949,0
T1301,0
T140733,0
T205219,0
T260263,0
T113500,0
T24881,0
T95038,0
T138306,0
T83414,0
T281191,0
T94322,0
T85376,0
T51149,0
T22842,0
T74916,0
T52143,0
T232911,0
T59453,0
T142781,0
T18306,0
T220169,0
T138665,0
T19856,0
T37845,0
T68907,0
T136795,0
T93722,0
T134527,0
T145058,0
T114121,0
T17857,0
T18756,0
T165425,0
T26319,0
T62408,0
T108672,0
T56686,0
T56927,0
T134934,0
T145780,0
T113316,0
T204787,0
T116185,0
T218480,0
T284558,0
T111109,0
T134942,0
T59192,0
T197716,0
T269583,0
T38709,0
T228443,0
T187909,0
T14539,0
T119801,0
T37423,0
T37532,0
T100971,0
T268718,0
T122163,0
T46015,0
T234178,0
T83059,0
T283577,0
T232861,0
T180466,0
T144090,0
T143373,0
T130996,0
T126866,0
T81912,0
T195043,0
T282098,0
T122672,0
T163639,0
T143489,0
T241424,0
T161951,0
T88869,0
T23525,0
T241316,0
T202857,0
T136244,0
T273323,0
T225800,0
T43779,0
T191722,0
T174377,0
T247077,0
T226371,0
T39596,0
T26293,0
T43963,0
T216416,0
T44049,0
T209109,0
T134367,0
T165529,0
T57512,0
T104280,0
T267088,0
T61038,0
T130473,0
T227765,0
T63917,0
T139676,0
T229950,0
T18867,0
T229464,0
T243844,0
T107475,0
T72894,0
T140643,0
T83399,0
T93048,0
T21681,0
T220482,0
T121232,0
T34146,0
T49408,0
T124234,0
T140284,0
T118428,0
T213287,0
T91039,0
T279229,0
T242612,0
T143071,0
T86037,0
T132120,0
T252196,0
T122090,0
T92527,0
T130337,0
T97894,0
T143099,0
T264412,0
T245345,0
T24122,0
T75810,0
T140404,0
T42195,0
T281017,0
T139258,0
T139199,0
T75495,0
T112440,0
T58819,0
T252979,0
T105539,0
T32125,0
T215838,0
T165444,0
T137121,0
T260174,0
T51734,0
T88529,0
T254462,0
T190682,0
T115446,0
T110949,0
T197996,0
T162968,0
T49620,0
T77914,0
T3909,0
T60355,0
T118336,0
T100886,0
T62903,0
T261449,0
T75447,0
T77505,0
T217137,0
T279304,0
T75449,0
T194924,0
T131990,0
T54236,0
T237977,0
T234132,0
T48707,0
T83508,0
T246686,0
T201139,0
T76121,0
T110856,0
T114265,0
T244965,0
T62539,0
T215791,0
T76167,0
T234172,0
T54601,0
T51412,0
T267902,0
T265365,0
T135090,0
T196836,0
T135310,0
T200086,0
T127309,0
T23103,0
T98952,0
T16625,0
T51299,0
T200102,0
T219012,0
T106538,0
T86609,0
T109119,0
T103324,0
T27565,0
T203347,0
T54999,0
T29264,0
T279450,0
T200963,0
T97021,0
T98322,0
T1440,0
T18440,0
T130479,0
T129848,0
T130704,0
T273830,0
T78877,0
T215697,0
T52238,0
T22710,0
T54029,0
T164015,0
T206000,0
T143174,0
T107983,0
T257364,0
T174402,0
T33760,0
T267338,0
T39612,0
T184456,0
T215563,0
T201361,0
T147853,0
T163037,0
T45891,0
T278856,0
T207452,0
T116087,0
T101639,0
T58006,0
T68797,0
T192551,0
T67766,0
T86925,0
T120931,0
T140236,0
T119107,0
T29428,0
T42866,0
T25289,0
T254130,0
T75391,0
T97247,0
T141595,0
T118192,0
T22579,0
T266005,0
T16019,0
T99613,0
T86419,0
T40058,0
T181385,0
T140057,0
T38071,0
T276594,0
T96421,0
T175767,0
T246489,0
T267345,0
T185000,0
T122183,0
T93668,0
T117621,0
T122146,0
T105687,0
T168037,0
T118542,0
T169385,0
T18156,0
T250265,0
T222513,0
T22590,0
T122993,0
T209847,0
T218018,0
T125803,0
T110234,0
T45596,0
T73481,0
T228080,0
T83798,0
T77737,0
T41434,0
T61475,0
T206796,0
T107815,0
T247919,0
T205183,0
T113528,0
T76218,0
T109689,0
T72511,0
T30655,0
T124559,0
T195338,0
T191685,0
T22133,0
T134012,0
T40429,0
T137703,0
T228192,0
T97692,0
T129110,0
T265197,0
T58175,0
T276956,0
T1539,0
T56670,0
T59353,0
T37210,0
T251308,0
T76872,0
T231015,0
T39601,0
T553,0
T146267,0
T93657,0
T109213,0
T121522,0
T147497,0
T1881,0
T201800,0
T282225,0
T269728,0
T131484,0
T67173,0
T52473,0
T75129,0
T260182,0
T109140,0
T55636,0
T215733,0
T143369,0
T273667,0
T202099,0
T262353,0
T80665,0
T198138,0
T41822,0
T107669,0
T49020,0
T112458,0
T59722,0
T132874,0
T124905,0
T124726,0
T115786,0
T31109,0
T126187,0
T94168,0
T68157,0
T70902,0
T22905,0
T68701,0
T222227,0
T73532,0
T100718,0
T33288,0
T127894,0
T271673,0
T3668,0
T282555,0
T748,0
T230513,0
T26989,0
T19153,0
T34633,0
T147287,0
T134988,0
T110881,0
T123828,0
T131921,0
T250253,0
T110262,0
T203439,0
T256920,0
T18942,0
T180536,0
T33468,0
T229333,0
T20323,0
T34804,0
T121436,0
T275954,0
T111683,0
T226179,0
T79283,0
T45850,0
T127699,0
T173355,0
T24745,0
T79439,0
T66277,0
T163915,0
T1716,0
T234059,0
T94817,0
T266359,0
T129282,0
T229959,0
T24017,0
T60661,0
T126793,0
T130906,0
T119214,0
T238502,0
T206129,0
T132910,0
T107615,0
T58188,0
T247701,0
T56094,0
T70681,0
T113114,0
T32646,0
T57175,0
T86531,0
T126552,0
T126190,0
T269541,0
T132779,0
T95029,0
T194913,0
T44760,0
T137080,0
T95534,0
T56291,0
T144379,0
T235232,0
T37225,0
T113202,0
